Date,Open,High,Low,Close,Volume,Ticker
2000-05-23,,,,,,RTY=F
2000-05-24,,,,,,RTY=F
2000-05-25,,,,,,RTY=F
2000-05-26,,,,,,RTY=F
2000-05-30,,,,,,RTY=F
2000-05-31,,,,,,RTY=F
2000-06-01,,,,,,RTY=F
2000-06-02,,,,,,RTY=F
2000-06-05,,,,,,RTY=F
2000-06-06,,,,,,RTY=F
2000-06-07,,,,,,RTY=F
2000-06-08,,,,,,RTY=F
2000-06-09,,,,,,RTY=F
2000-06-12,,,,,,RTY=F
2000-06-13,,,,,,RTY=F
2000-06-14,,,,,,RTY=F
2000-06-15,,,,,,RTY=F
2000-06-16,,,,,,RTY=F
2000-06-19,,,,,,RTY=F
2000-06-20,,,,,,RTY=F
2000-06-21,,,,,,RTY=F
2000-06-22,,,,,,RTY=F
2000-06-23,,,,,,RTY=F
2000-06-26,,,,,,RTY=F
2000-06-27,,,,,,RTY=F
2000-06-28,,,,,,RTY=F
2000-06-29,,,,,,RTY=F
2000-06-30,,,,,,RTY=F
2000-07-03,,,,,,RTY=F
2000-07-05,,,,,,RTY=F
2000-07-06,,,,,,RTY=F
2000-07-07,,,,,,RTY=F
2000-07-10,,,,,,RTY=F
2000-07-11,,,,,,RTY=F
2000-07-12,,,,,,RTY=F
2000-07-13,,,,,,RTY=F
2000-07-14,,,,,,RTY=F
2000-07-17,,,,,,RTY=F
2000-07-18,,,,,,RTY=F
2000-07-19,,,,,,RTY=F
2000-07-20,,,,,,RTY=F
2000-07-21,,,,,,RTY=F
2000-07-24,,,,,,RTY=F
2000-07-25,,,,,,RTY=F
2000-07-26,,,,,,RTY=F
2000-07-27,,,,,,RTY=F
2000-07-28,,,,,,RTY=F
2000-07-31,,,,,,RTY=F
2000-08-01,,,,,,RTY=F
2000-08-02,,,,,,RTY=F
2000-08-03,,,,,,RTY=F
2000-08-04,,,,,,RTY=F
2000-08-07,,,,,,RTY=F
2000-08-08,,,,,,RTY=F
2000-08-09,,,,,,RTY=F
2000-08-10,,,,,,RTY=F
2000-08-11,,,,,,RTY=F
2000-08-14,,,,,,RTY=F
2000-08-15,,,,,,RTY=F
2000-08-16,,,,,,RTY=F
2000-08-17,,,,,,RTY=F
2000-08-18,,,,,,RTY=F
2000-08-21,,,,,,RTY=F
2000-08-22,,,,,,RTY=F
2000-08-23,,,,,,RTY=F
2000-08-24,,,,,,RTY=F
2000-08-25,,,,,,RTY=F
2000-08-28,,,,,,RTY=F
2000-08-29,,,,,,RTY=F
2000-08-30,,,,,,RTY=F
2000-08-31,,,,,,RTY=F
2000-09-01,,,,,,RTY=F
2000-09-05,,,,,,RTY=F
2000-09-06,,,,,,RTY=F
2000-09-07,,,,,,RTY=F
2000-09-08,,,,,,RTY=F
2000-09-11,,,,,,RTY=F
2000-09-12,,,,,,RTY=F
2000-09-13,,,,,,RTY=F
2000-09-14,,,,,,RTY=F
2000-09-15,,,,,,RTY=F
2000-09-18,,,,,,RTY=F
2000-09-19,,,,,,RTY=F
2000-09-20,,,,,,RTY=F
2000-09-21,,,,,,RTY=F
2000-09-22,,,,,,RTY=F
2000-09-25,,,,,,RTY=F
2000-09-26,,,,,,RTY=F
2000-09-27,,,,,,RTY=F
2000-09-28,,,,,,RTY=F
2000-09-29,,,,,,RTY=F
2000-10-02,,,,,,RTY=F
2000-10-03,,,,,,RTY=F
2000-10-04,,,,,,RTY=F
2000-10-05,,,,,,RTY=F
2000-10-06,,,,,,RTY=F
2000-10-09,,,,,,RTY=F
2000-10-10,,,,,,RTY=F
2000-10-11,,,,,,RTY=F
2000-10-12,,,,,,RTY=F
2000-10-13,,,,,,RTY=F
2000-10-16,,,,,,RTY=F
2000-10-17,,,,,,RTY=F
2000-10-18,,,,,,RTY=F
2000-10-19,,,,,,RTY=F
2000-10-20,,,,,,RTY=F
2000-10-23,,,,,,RTY=F
2000-10-24,,,,,,RTY=F
2000-10-25,,,,,,RTY=F
2000-10-26,,,,,,RTY=F
2000-10-27,,,,,,RTY=F
2000-10-30,,,,,,RTY=F
2000-10-31,,,,,,RTY=F
2000-11-01,,,,,,RTY=F
2000-11-02,,,,,,RTY=F
2000-11-03,,,,,,RTY=F
2000-11-06,,,,,,RTY=F
2000-11-07,,,,,,RTY=F
2000-11-08,,,,,,RTY=F
2000-11-09,,,,,,RTY=F
2000-11-10,,,,,,RTY=F
2000-11-13,,,,,,RTY=F
2000-11-14,,,,,,RTY=F
2000-11-15,,,,,,RTY=F
2000-11-16,,,,,,RTY=F
2000-11-17,,,,,,RTY=F
2000-11-20,,,,,,RTY=F
2000-11-21,,,,,,RTY=F
2000-11-22,,,,,,RTY=F
2000-11-24,,,,,,RTY=F
2000-11-27,,,,,,RTY=F
2000-11-28,,,,,,RTY=F
2000-11-29,,,,,,RTY=F
2000-11-30,,,,,,RTY=F
2000-12-01,,,,,,RTY=F
2000-12-04,,,,,,RTY=F
2000-12-05,,,,,,RTY=F
2000-12-06,,,,,,RTY=F
2000-12-07,,,,,,RTY=F
2000-12-08,,,,,,RTY=F
2000-12-11,,,,,,RTY=F
2000-12-12,,,,,,RTY=F
2000-12-13,,,,,,RTY=F
2000-12-14,,,,,,RTY=F
2000-12-15,,,,,,RTY=F
2000-12-18,,,,,,RTY=F
2000-12-19,,,,,,RTY=F
2000-12-20,,,,,,RTY=F
2000-12-21,,,,,,RTY=F
2000-12-22,,,,,,RTY=F
2000-12-26,,,,,,RTY=F
2000-12-27,,,,,,RTY=F
2000-12-28,,,,,,RTY=F
2000-12-29,,,,,,RTY=F
2001-01-02,,,,,,RTY=F
2001-01-03,,,,,,RTY=F
2001-01-04,,,,,,RTY=F
2001-01-05,,,,,,RTY=F
2001-01-08,,,,,,RTY=F
2001-01-09,,,,,,RTY=F
2001-01-10,,,,,,RTY=F
2001-01-11,,,,,,RTY=F
2001-01-12,,,,,,RTY=F
2001-01-16,,,,,,RTY=F
2001-01-17,,,,,,RTY=F
2001-01-18,,,,,,RTY=F
2001-01-19,,,,,,RTY=F
2001-01-22,,,,,,RTY=F
2001-01-23,,,,,,RTY=F
2001-01-24,,,,,,RTY=F
2001-01-25,,,,,,RTY=F
2001-01-26,,,,,,RTY=F
2001-01-29,,,,,,RTY=F
2001-01-30,,,,,,RTY=F
2001-01-31,,,,,,RTY=F
2001-02-01,,,,,,RTY=F
2001-02-02,,,,,,RTY=F
2001-02-05,,,,,,RTY=F
2001-02-06,,,,,,RTY=F
2001-02-07,,,,,,RTY=F
2001-02-08,,,,,,RTY=F
2001-02-09,,,,,,RTY=F
2001-02-12,,,,,,RTY=F
2001-02-13,,,,,,RTY=F
2001-02-14,,,,,,RTY=F
2001-02-15,,,,,,RTY=F
2001-02-16,,,,,,RTY=F
2001-02-20,,,,,,RTY=F
2001-02-21,,,,,,RTY=F
2001-02-22,,,,,,RTY=F
2001-02-23,,,,,,RTY=F
2001-02-26,,,,,,RTY=F
2001-02-27,,,,,,RTY=F
2001-02-28,,,,,,RTY=F
2001-03-01,,,,,,RTY=F
2001-03-02,,,,,,RTY=F
2001-03-05,,,,,,RTY=F
2001-03-06,,,,,,RTY=F
2001-03-07,,,,,,RTY=F
2001-03-08,,,,,,RTY=F
2001-03-09,,,,,,RTY=F
2001-03-12,,,,,,RTY=F
2001-03-13,,,,,,RTY=F
2001-03-14,,,,,,RTY=F
2001-03-15,,,,,,RTY=F
2001-03-16,,,,,,RTY=F
2001-03-19,,,,,,RTY=F
2001-03-20,,,,,,RTY=F
2001-03-21,,,,,,RTY=F
2001-03-22,,,,,,RTY=F
2001-03-23,,,,,,RTY=F
2001-03-26,,,,,,RTY=F
2001-03-27,,,,,,RTY=F
2001-03-28,,,,,,RTY=F
2001-03-29,,,,,,RTY=F
2001-03-30,,,,,,RTY=F
2001-04-02,,,,,,RTY=F
2001-04-03,,,,,,RTY=F
2001-04-04,,,,,,RTY=F
2001-04-05,,,,,,RTY=F
2001-04-06,,,,,,RTY=F
2001-04-09,,,,,,RTY=F
2001-04-10,,,,,,RTY=F
2001-04-11,,,,,,RTY=F
2001-04-12,,,,,,RTY=F
2001-04-16,,,,,,RTY=F
2001-04-17,,,,,,RTY=F
2001-04-18,,,,,,RTY=F
2001-04-19,,,,,,RTY=F
2001-04-20,,,,,,RTY=F
2001-04-23,,,,,,RTY=F
2001-04-24,,,,,,RTY=F
2001-04-25,,,,,,RTY=F
2001-04-26,,,,,,RTY=F
2001-04-27,,,,,,RTY=F
2001-04-30,,,,,,RTY=F
2001-05-01,,,,,,RTY=F
2001-05-02,,,,,,RTY=F
2001-05-03,,,,,,RTY=F
2001-05-04,,,,,,RTY=F
2001-05-07,,,,,,RTY=F
2001-05-08,,,,,,RTY=F
2001-05-09,,,,,,RTY=F
2001-05-10,,,,,,RTY=F
2001-05-11,,,,,,RTY=F
2001-05-14,,,,,,RTY=F
2001-05-15,,,,,,RTY=F
2001-05-16,,,,,,RTY=F
2001-05-17,,,,,,RTY=F
2001-05-18,,,,,,RTY=F
2001-05-21,,,,,,RTY=F
2001-05-22,,,,,,RTY=F
2001-05-23,,,,,,RTY=F
2001-05-24,,,,,,RTY=F
2001-05-25,,,,,,RTY=F
2001-05-29,,,,,,RTY=F
2001-05-30,,,,,,RTY=F
2001-05-31,,,,,,RTY=F
2001-06-01,,,,,,RTY=F
2001-06-04,,,,,,RTY=F
2001-06-05,,,,,,RTY=F
2001-06-06,,,,,,RTY=F
2001-06-07,,,,,,RTY=F
2001-06-08,,,,,,RTY=F
2001-06-11,,,,,,RTY=F
2001-06-12,,,,,,RTY=F
2001-06-13,,,,,,RTY=F
2001-06-14,,,,,,RTY=F
2001-06-15,,,,,,RTY=F
2001-06-18,,,,,,RTY=F
2001-06-19,,,,,,RTY=F
2001-06-20,,,,,,RTY=F
2001-06-21,,,,,,RTY=F
2001-06-22,,,,,,RTY=F
2001-06-25,,,,,,RTY=F
2001-06-26,,,,,,RTY=F
2001-06-27,,,,,,RTY=F
2001-06-28,,,,,,RTY=F
2001-06-29,,,,,,RTY=F
2001-07-02,,,,,,RTY=F
2001-07-03,,,,,,RTY=F
2001-07-05,,,,,,RTY=F
2001-07-06,,,,,,RTY=F
2001-07-09,,,,,,RTY=F
2001-07-10,,,,,,RTY=F
2001-07-11,,,,,,RTY=F
2001-07-12,,,,,,RTY=F
2001-07-13,,,,,,RTY=F
2001-07-16,,,,,,RTY=F
2001-07-17,,,,,,RTY=F
2001-07-18,,,,,,RTY=F
2001-07-19,,,,,,RTY=F
2001-07-20,,,,,,RTY=F
2001-07-23,,,,,,RTY=F
2001-07-24,,,,,,RTY=F
2001-07-25,,,,,,RTY=F
2001-07-26,,,,,,RTY=F
2001-07-27,,,,,,RTY=F
2001-07-30,,,,,,RTY=F
2001-07-31,,,,,,RTY=F
2001-08-01,,,,,,RTY=F
2001-08-02,,,,,,RTY=F
2001-08-03,,,,,,RTY=F
2001-08-06,,,,,,RTY=F
2001-08-07,,,,,,RTY=F
2001-08-08,,,,,,RTY=F
2001-08-09,,,,,,RTY=F
2001-08-10,,,,,,RTY=F
2001-08-13,,,,,,RTY=F
2001-08-14,,,,,,RTY=F
2001-08-15,,,,,,RTY=F
2001-08-16,,,,,,RTY=F
2001-08-17,,,,,,RTY=F
2001-08-20,,,,,,RTY=F
2001-08-21,,,,,,RTY=F
2001-08-22,,,,,,RTY=F
2001-08-23,,,,,,RTY=F
2001-08-24,,,,,,RTY=F
2001-08-27,,,,,,RTY=F
2001-08-28,,,,,,RTY=F
2001-08-29,,,,,,RTY=F
2001-08-30,,,,,,RTY=F
2001-08-31,,,,,,RTY=F
2001-09-04,,,,,,RTY=F
2001-09-05,,,,,,RTY=F
2001-09-06,,,,,,RTY=F
2001-09-07,,,,,,RTY=F
2001-09-10,,,,,,RTY=F
2001-09-11,,,,,,RTY=F
2001-09-17,,,,,,RTY=F
2001-09-18,,,,,,RTY=F
2001-09-19,,,,,,RTY=F
2001-09-20,,,,,,RTY=F
2001-09-21,,,,,,RTY=F
2001-09-24,,,,,,RTY=F
2001-09-25,,,,,,RTY=F
2001-09-26,,,,,,RTY=F
2001-09-27,,,,,,RTY=F
2001-09-28,,,,,,RTY=F
2001-10-01,,,,,,RTY=F
2001-10-02,,,,,,RTY=F
2001-10-03,,,,,,RTY=F
2001-10-04,,,,,,RTY=F
2001-10-05,,,,,,RTY=F
2001-10-08,,,,,,RTY=F
2001-10-09,,,,,,RTY=F
2001-10-10,,,,,,RTY=F
2001-10-11,,,,,,RTY=F
2001-10-12,,,,,,RTY=F
2001-10-15,,,,,,RTY=F
2001-10-16,,,,,,RTY=F
2001-10-17,,,,,,RTY=F
2001-10-18,,,,,,RTY=F
2001-10-19,,,,,,RTY=F
2001-10-22,,,,,,RTY=F
2001-10-23,,,,,,RTY=F
2001-10-24,,,,,,RTY=F
2001-10-25,,,,,,RTY=F
2001-10-26,,,,,,RTY=F
2001-10-29,,,,,,RTY=F
2001-10-30,,,,,,RTY=F
2001-10-31,,,,,,RTY=F
2001-11-01,,,,,,RTY=F
2001-11-02,,,,,,RTY=F
2001-11-05,,,,,,RTY=F
2001-11-06,,,,,,RTY=F
2001-11-07,,,,,,RTY=F
2001-11-08,,,,,,RTY=F
2001-11-09,,,,,,RTY=F
2001-11-12,,,,,,RTY=F
2001-11-13,,,,,,RTY=F
2001-11-14,,,,,,RTY=F
2001-11-15,,,,,,RTY=F
2001-11-16,,,,,,RTY=F
2001-11-19,,,,,,RTY=F
2001-11-20,,,,,,RTY=F
2001-11-21,,,,,,RTY=F
2001-11-23,,,,,,RTY=F
2001-11-26,,,,,,RTY=F
2001-11-27,,,,,,RTY=F
2001-11-28,,,,,,RTY=F
2001-11-29,,,,,,RTY=F
2001-11-30,,,,,,RTY=F
2001-12-03,,,,,,RTY=F
2001-12-04,,,,,,RTY=F
2001-12-05,,,,,,RTY=F
2001-12-06,,,,,,RTY=F
2001-12-07,,,,,,RTY=F
2001-12-10,,,,,,RTY=F
2001-12-11,,,,,,RTY=F
2001-12-12,,,,,,RTY=F
2001-12-13,,,,,,RTY=F
2001-12-14,,,,,,RTY=F
2001-12-17,,,,,,RTY=F
2001-12-18,,,,,,RTY=F
2001-12-19,,,,,,RTY=F
2001-12-20,,,,,,RTY=F
2001-12-21,,,,,,RTY=F
2001-12-24,,,,,,RTY=F
2001-12-26,,,,,,RTY=F
2001-12-27,,,,,,RTY=F
2001-12-28,,,,,,RTY=F
2001-12-31,,,,,,RTY=F
2002-01-02,,,,,,RTY=F
2002-01-03,,,,,,RTY=F
2002-01-04,,,,,,RTY=F
2002-01-07,,,,,,RTY=F
2002-01-08,,,,,,RTY=F
2002-01-09,,,,,,RTY=F
2002-01-10,,,,,,RTY=F
2002-01-11,,,,,,RTY=F
2002-01-14,,,,,,RTY=F
2002-01-15,,,,,,RTY=F
2002-01-16,,,,,,RTY=F
2002-01-17,,,,,,RTY=F
2002-01-18,,,,,,RTY=F
2002-01-22,,,,,,RTY=F
2002-01-23,,,,,,RTY=F
2002-01-24,,,,,,RTY=F
2002-01-25,,,,,,RTY=F
2002-01-28,,,,,,RTY=F
2002-01-29,,,,,,RTY=F
2002-01-30,,,,,,RTY=F
2002-01-31,,,,,,RTY=F
2002-02-01,,,,,,RTY=F
2002-02-04,,,,,,RTY=F
2002-02-05,,,,,,RTY=F
2002-02-06,,,,,,RTY=F
2002-02-07,,,,,,RTY=F
2002-02-08,,,,,,RTY=F
2002-02-11,,,,,,RTY=F
2002-02-12,,,,,,RTY=F
2002-02-13,,,,,,RTY=F
2002-02-14,,,,,,RTY=F
2002-02-15,,,,,,RTY=F
2002-02-18,,,,,,RTY=F
2002-02-19,,,,,,RTY=F
2002-02-20,,,,,,RTY=F
2002-02-21,,,,,,RTY=F
2002-02-22,,,,,,RTY=F
2002-02-25,,,,,,RTY=F
2002-02-26,,,,,,RTY=F
2002-02-27,,,,,,RTY=F
2002-02-28,,,,,,RTY=F
2002-03-01,,,,,,RTY=F
2002-03-04,,,,,,RTY=F
2002-03-05,,,,,,RTY=F
2002-03-06,,,,,,RTY=F
2002-03-07,,,,,,RTY=F
2002-03-08,,,,,,RTY=F
2002-03-11,,,,,,RTY=F
2002-03-12,,,,,,RTY=F
2002-03-13,,,,,,RTY=F
2002-03-14,,,,,,RTY=F
2002-03-15,,,,,,RTY=F
2002-03-18,,,,,,RTY=F
2002-03-19,,,,,,RTY=F
2002-03-20,,,,,,RTY=F
2002-03-21,,,,,,RTY=F
2002-03-22,,,,,,RTY=F
2002-03-25,,,,,,RTY=F
2002-03-26,,,,,,RTY=F
2002-03-27,,,,,,RTY=F
2002-03-28,,,,,,RTY=F
2002-04-01,,,,,,RTY=F
2002-04-02,,,,,,RTY=F
2002-04-03,,,,,,RTY=F
2002-04-04,,,,,,RTY=F
2002-04-05,,,,,,RTY=F
2002-04-08,,,,,,RTY=F
2002-04-09,,,,,,RTY=F
2002-04-10,,,,,,RTY=F
2002-04-11,,,,,,RTY=F
2002-04-12,,,,,,RTY=F
2002-04-15,,,,,,RTY=F
2002-04-16,,,,,,RTY=F
2002-04-17,,,,,,RTY=F
2002-04-18,,,,,,RTY=F
2002-04-19,,,,,,RTY=F
2002-04-22,,,,,,RTY=F
2002-04-23,,,,,,RTY=F
2002-04-24,,,,,,RTY=F
2002-04-25,,,,,,RTY=F
2002-04-26,,,,,,RTY=F
2002-04-29,,,,,,RTY=F
2002-04-30,,,,,,RTY=F
2002-05-01,,,,,,RTY=F
2002-05-02,,,,,,RTY=F
2002-05-03,,,,,,RTY=F
2002-05-06,,,,,,RTY=F
2002-05-07,,,,,,RTY=F
2002-05-08,,,,,,RTY=F
2002-05-09,,,,,,RTY=F
2002-05-10,,,,,,RTY=F
2002-05-13,,,,,,RTY=F
2002-05-14,,,,,,RTY=F
2002-05-15,,,,,,RTY=F
2002-05-16,,,,,,RTY=F
2002-05-17,,,,,,RTY=F
2002-05-20,,,,,,RTY=F
2002-05-21,,,,,,RTY=F
2002-05-22,,,,,,RTY=F
2002-05-23,,,,,,RTY=F
2002-05-24,,,,,,RTY=F
2002-05-27,,,,,,RTY=F
2002-05-28,,,,,,RTY=F
2002-05-29,,,,,,RTY=F
2002-05-30,,,,,,RTY=F
2002-05-31,,,,,,RTY=F
2002-06-03,,,,,,RTY=F
2002-06-04,,,,,,RTY=F
2002-06-05,,,,,,RTY=F
2002-06-06,,,,,,RTY=F
2002-06-07,,,,,,RTY=F
2002-06-10,,,,,,RTY=F
2002-06-11,,,,,,RTY=F
2002-06-12,,,,,,RTY=F
2002-06-13,,,,,,RTY=F
2002-06-14,,,,,,RTY=F
2002-06-17,,,,,,RTY=F
2002-06-18,,,,,,RTY=F
2002-06-19,,,,,,RTY=F
2002-06-20,,,,,,RTY=F
2002-06-21,,,,,,RTY=F
2002-06-24,,,,,,RTY=F
2002-06-25,,,,,,RTY=F
2002-06-26,,,,,,RTY=F
2002-06-27,,,,,,RTY=F
2002-06-28,,,,,,RTY=F
2002-07-01,,,,,,RTY=F
2002-07-02,,,,,,RTY=F
2002-07-03,,,,,,RTY=F
2002-07-04,,,,,,RTY=F
2002-07-05,,,,,,RTY=F
2002-07-08,,,,,,RTY=F
2002-07-09,,,,,,RTY=F
2002-07-10,,,,,,RTY=F
2002-07-11,,,,,,RTY=F
2002-07-12,,,,,,RTY=F
2002-07-15,,,,,,RTY=F
2002-07-16,,,,,,RTY=F
2002-07-17,,,,,,RTY=F
2002-07-18,,,,,,RTY=F
2002-07-19,,,,,,RTY=F
2002-07-22,,,,,,RTY=F
2002-07-23,,,,,,RTY=F
2002-07-24,,,,,,RTY=F
2002-07-25,,,,,,RTY=F
2002-07-26,,,,,,RTY=F
2002-07-29,,,,,,RTY=F
2002-07-30,,,,,,RTY=F
2002-07-31,,,,,,RTY=F
2002-08-01,,,,,,RTY=F
2002-08-02,,,,,,RTY=F
2002-08-05,,,,,,RTY=F
2002-08-06,,,,,,RTY=F
2002-08-07,,,,,,RTY=F
2002-08-08,,,,,,RTY=F
2002-08-09,,,,,,RTY=F
2002-08-12,,,,,,RTY=F
2002-08-13,,,,,,RTY=F
2002-08-14,,,,,,RTY=F
2002-08-15,,,,,,RTY=F
2002-08-16,,,,,,RTY=F
2002-08-19,,,,,,RTY=F
2002-08-20,,,,,,RTY=F
2002-08-21,,,,,,RTY=F
2002-08-22,,,,,,RTY=F
2002-08-23,,,,,,RTY=F
2002-08-26,,,,,,RTY=F
2002-08-27,,,,,,RTY=F
2002-08-28,,,,,,RTY=F
2002-08-29,,,,,,RTY=F
2002-08-30,,,,,,RTY=F
2002-09-02,,,,,,RTY=F
2002-09-03,,,,,,RTY=F
2002-09-04,,,,,,RTY=F
2002-09-05,,,,,,RTY=F
2002-09-06,,,,,,RTY=F
2002-09-09,,,,,,RTY=F
2002-09-10,,,,,,RTY=F
2002-09-11,,,,,,RTY=F
2002-09-12,,,,,,RTY=F
2002-09-13,,,,,,RTY=F
2002-09-16,,,,,,RTY=F
2002-09-17,,,,,,RTY=F
2002-09-18,,,,,,RTY=F
2002-09-19,,,,,,RTY=F
2002-09-20,,,,,,RTY=F
2002-09-23,,,,,,RTY=F
2002-09-24,,,,,,RTY=F
2002-09-25,,,,,,RTY=F
2002-09-26,,,,,,RTY=F
2002-09-27,,,,,,RTY=F
2002-09-30,,,,,,RTY=F
2002-10-01,,,,,,RTY=F
2002-10-02,,,,,,RTY=F
2002-10-03,,,,,,RTY=F
2002-10-04,,,,,,RTY=F
2002-10-07,,,,,,RTY=F
2002-10-08,,,,,,RTY=F
2002-10-09,,,,,,RTY=F
2002-10-10,,,,,,RTY=F
2002-10-11,,,,,,RTY=F
2002-10-14,,,,,,RTY=F
2002-10-15,,,,,,RTY=F
2002-10-16,,,,,,RTY=F
2002-10-17,,,,,,RTY=F
2002-10-18,,,,,,RTY=F
2002-10-21,,,,,,RTY=F
2002-10-22,,,,,,RTY=F
2002-10-23,,,,,,RTY=F
2002-10-24,,,,,,RTY=F
2002-10-25,,,,,,RTY=F
2002-10-28,,,,,,RTY=F
2002-10-29,,,,,,RTY=F
2002-10-30,,,,,,RTY=F
2002-10-31,,,,,,RTY=F
2002-11-01,,,,,,RTY=F
2002-11-04,,,,,,RTY=F
2002-11-05,,,,,,RTY=F
2002-11-06,,,,,,RTY=F
2002-11-07,,,,,,RTY=F
2002-11-08,,,,,,RTY=F
2002-11-11,,,,,,RTY=F
2002-11-12,,,,,,RTY=F
2002-11-13,,,,,,RTY=F
2002-11-14,,,,,,RTY=F
2002-11-15,,,,,,RTY=F
2002-11-18,,,,,,RTY=F
2002-11-19,,,,,,RTY=F
2002-11-20,,,,,,RTY=F
2002-11-21,,,,,,RTY=F
2002-11-22,,,,,,RTY=F
2002-11-25,,,,,,RTY=F
2002-11-26,,,,,,RTY=F
2002-11-27,,,,,,RTY=F
2002-11-28,,,,,,RTY=F
2002-11-29,,,,,,RTY=F
2002-12-02,,,,,,RTY=F
2002-12-03,,,,,,RTY=F
2002-12-04,,,,,,RTY=F
2002-12-05,,,,,,RTY=F
2002-12-06,,,,,,RTY=F
2002-12-09,,,,,,RTY=F
2002-12-10,,,,,,RTY=F
2002-12-11,,,,,,RTY=F
2002-12-12,,,,,,RTY=F
2002-12-13,,,,,,RTY=F
2002-12-16,,,,,,RTY=F
2002-12-17,,,,,,RTY=F
2002-12-18,,,,,,RTY=F
2002-12-19,,,,,,RTY=F
2002-12-20,,,,,,RTY=F
2002-12-23,,,,,,RTY=F
2002-12-24,,,,,,RTY=F
2002-12-26,,,,,,RTY=F
2002-12-27,,,,,,RTY=F
2002-12-30,,,,,,RTY=F
2002-12-31,,,,,,RTY=F
2003-01-02,,,,,,RTY=F
2003-01-03,,,,,,RTY=F
2003-01-06,,,,,,RTY=F
2003-01-07,,,,,,RTY=F
2003-01-08,,,,,,RTY=F
2003-01-09,,,,,,RTY=F
2003-01-10,,,,,,RTY=F
2003-01-13,,,,,,RTY=F
2003-01-14,,,,,,RTY=F
2003-01-15,,,,,,RTY=F
2003-01-16,,,,,,RTY=F
2003-01-17,,,,,,RTY=F
2003-01-20,,,,,,RTY=F
2003-01-21,,,,,,RTY=F
2003-01-22,,,,,,RTY=F
2003-01-23,,,,,,RTY=F
2003-01-24,,,,,,RTY=F
