Date,Open,High,Low,Close,Volume,Ticker,Pct_Change,MA7,MA30,RSI,Momentum,Volatility
2000-02-14,10431.650390625,10549.0,10430.7998046875,10519.83984375,167240000.0,^DJI,0.009077024171894044,10730.718470982143,11126.599283854166,32.21546120397579,-420.6904296875,225.68563528566264
2000-02-15,10520.150390625,10763.0703125,10494.48046875,10718.08984375,183320000.0,^DJI,0.018845343935324665,10695.61704799107,11105.285286458333,40.33525594376754,-322.9599609375,212.84744581703842
2000-02-16,10711.8203125,10741.669921875,10561.41015625,10561.41015625,163280000.0,^DJI,-0.014618247260855366,10646.419921875,11090.734635416668,36.899090135382934,-441.7900390625,208.32089008679864
2000-02-17,10565.759765625,10671.8603515625,10454.6103515625,10514.5703125,195830000.0,^DJI,-0.004434999025417219,10583.13002232143,11070.465299479167,42.7105264995306,-498.8701171875,195.08836941819175
2000-02-18,10514.5703125,10517.75,10199.98046875,10219.51953125,208930000.0,^DJI,-0.028061135403625204,10514.609933035714,11036.007291666667,27.908980745927025,-744.2802734375,219.81810783172807
2000-02-22,10219.830078125,10336.7900390625,10103.7998046875,10304.83984375,194340000.0,^DJI,0.008348759669092098,10466.211356026786,10995.416634114583,27.231229511613037,-600.9501953125,214.00610150287918
2000-02-23,10294.8203125,10338.349609375,10164.919921875,10225.73046875,185280000.0,^DJI,-0.007676914556608128,10437.714285714286,10950.534309895833,26.55356083689047,-731.869140625,184.6878198988804
2000-02-24,10242.48046875,10248.0595703125,9942.7802734375,10092.6298828125,237540000.0,^DJI,-0.013016242345156415,10376.684291294643,10903.25263671875,24.146591575864917,-606.5302734375,204.4245711105885
2000-02-25,10090.76953125,10132.419921875,9836.0595703125,9862.1201171875,195240000.0,^DJI,-0.02283941532598477,10254.402901785714,10846.9533203125,21.920270014635747,-781.509765625,253.9093239840747
2000-02-28,9854.66015625,10156.5400390625,9842.5703125,10038.650390625,213230000.0,^DJI,0.01789982998988693,10179.722935267857,10795.494010416667,29.15749866793105,-386.5595703125,269.20379547103937
2000-02-29,10039.580078125,10204.9404296875,10029.9599609375,10128.3095703125,191360000.0,^DJI,0.008931397767495852,10124.54282924107,10742.338313802084,30.4234444786143,-391.5302734375,263.0059992632059
2000-03-01,10128.1103515625,10186.330078125,10084.5595703125,10137.9296875,216780000.0,^DJI,0.000949824560625423,10112.887137276786,10694.911979166667,34.98781680486826,-580.16015625,211.23676023963426
2000-03-02,10135.4404296875,10212.3896484375,10103.490234375,10164.919921875,206510000.0,^DJI,0.002662302383915627,10092.89857700893,10650.76396484375,36.996594490810324,-396.490234375,171.03547800709666
2000-03-03,10171.1201171875,10443.51953125,10171.1201171875,10367.2001953125,210460000.0,^DJI,0.019899839348679116,10113.10853794643,10617.96064453125,48.410317069515514,-147.3701171875,141.79323609986238
2000-03-06,10358.9599609375,10383.9501953125,10121.48046875,10170.5,172590000.0,^DJI,-0.018973318890999846,10124.232840401786,10581.9203125,40.93396455942582,-49.01953125,140.12105052827926
2000-03-07,10197.6103515625,10229.1396484375,9752.6796875,9796.0302734375,278180000.0,^DJI,-0.036819205207462735,10114.791434151786,10541.515657552083,28.076062691767035,-508.8095703125,167.13468503066977
2000-03-08,9800.6904296875,9918.8896484375,9731.8095703125,9856.5302734375,223310000.0,^DJI,0.006175971113936862,10088.77427455357,10502.403678385417,32.43667028251821,-369.2001953125,176.4037599416103
2000-03-09,9855.2900390625,10010.73046875,9738.9501953125,10010.73046875,187360000.0,^DJI,0.01564447031914029,10071.977260044643,10468.328352864582,38.08348939244578,-81.8994140625,176.69790910247858
2000-03-10,10008.5498046875,10091.3896484375,9907.259765625,9928.8203125,197440000.0,^DJI,-0.008182235702548835,10042.1044921875,10431.68837890625,42.353644089303906,66.7001953125,169.8041251792609
2000-03-13,9911.2197265625,9998.5498046875,9735.5400390625,9947.1298828125,186210000.0,^DJI,0.0018440831575377015,10010.991629464286,10405.297037760416,40.24723321705115,-91.5205078125,173.50641679168024
2000-03-14,9957.669921875,10043.2998046875,9811.240234375,9811.240234375,186080000.0,^DJI,-0.01366119172448943,9931.568777901786,10367.654036458332,39.03853524141472,-317.0693359375,186.27176084401552
2000-03-15,9808.150390625,10180.2001953125,9776.490234375,10131.41015625,204920000.0,^DJI,0.03263297139063437,9925.98451450893,10337.33271484375,50.93323243741202,-6.51953125,185.82051880338162
2000-03-16,10139.580078125,10632.4599609375,10138.33984375,10630.599609375,253790000.0,^DJI,0.04927146817928918,10045.208705357143,10324.9126953125,66.37558147326399,465.6796875,267.15585225509915
2000-03-17,10629.98046875,10763.3798828125,10567.3095703125,10595.23046875,247830000.0,^DJI,-0.0033271068354233657,10150.7373046875,10310.97236328125,62.61938796838521,228.0302734375,303.1246767048834
2000-03-20,10594.75,10727.7099609375,10586.990234375,10680.240234375,177730000.0,^DJI,0.00802339938482044,10246.381556919643,10301.520377604167,62.54041074401033,509.740234375,356.6979982325569
2000-03-21,10680.240234375,10907.33984375,10603.6103515625,10907.33984375,211950000.0,^DJI,0.021263530069676406,10386.17006138393,10301.572037760418,65.90947457354686,1111.3095703125,407.5361105224775
2000-03-22,10916.9599609375,10917.26953125,10789.1298828125,10866.7001953125,195830000.0,^DJI,-0.003725899166952873,10517.53724888393,10298.542057291666,64.42960701562468,1010.169921875,424.0511886558167
2000-03-23,10884.3798828125,11136.6103515625,10831.01953125,11119.8603515625,224710000.0,^DJI,0.023296875012637663,10704.482979910714,10312.565397135417,65.15860278498937,1109.1298828125,467.9559075407674
2000-03-24,11107.4501953125,11234.650390625,11045.08984375,11112.7197265625,217140000.0,^DJI,-0.0006421506002992627,10844.67006138393,10328.201725260416,70.54505127782527,1183.8994140625,467.87660692184556
2000-03-27,11093.25,11170.8203125,10982.73046875,11025.849609375,184880000.0,^DJI,-0.007817178811758918,10901.134347098214,10348.223046875,80.66180720679746,1078.7197265625,428.37383707403797
2000-03-28,11023.6796875,11094.33984375,10932.7802734375,10936.1103515625,177780000.0,^DJI,-0.008138988013785098,10949.831473214286,10362.09873046875,76.52925563826776,1124.8701171875,301.401774072951
2000-03-29,10939.0498046875,11101.5498046875,10910.75,11018.7197265625,199370000.0,^DJI,0.00755381688226997,10998.18568638393,10372.1197265625,75.67332149052268,887.3095703125,193.96616564788792
2000-03-30,11008.169921875,11144.0595703125,10916.33984375,10980.25,214190000.0,^DJI,-0.0034913063874164596,11008.60142299107,10386.0810546875,77.385745201039,349.650390625,172.4659223168783
2000-03-31,10993.2802734375,11107.759765625,10921.919921875,10921.919921875,179590000.0,^DJI,-0.00531227231848086,11016.489955357143,10399.659375,74.871070638191,326.689453125,128.55842502525334
2000-04-03,10863.2802734375,11223.7900390625,10862.9697265625,11221.9296875,279950000.0,^DJI,0.027468592314445095,11031.0712890625,10433.073046875,83.2113438705008,541.689453125,112.06439870416851
2000-04-04,11225.33984375,11418.240234375,10717.7802734375,11164.83984375,319280000.0,^DJI,-0.005087346413655713,11038.517020089286,10461.739713541667,77.76952047461299,257.5,115.10596075856404
2000-04-05,11163.2900390625,11218.2099609375,11002.580078125,11033.919921875,189310000.0,^DJI,-0.011726090450664861,11039.669921875,10488.679361979166,63.51195726426378,167.2197265625,98.59708552418067
2000-04-06,11029.5595703125,11201.1396484375,11029.5595703125,11114.26953125,161820000.0,^DJI,0.00728205478596089,11065.12123325893,10522.734016927083,66.88000528476766,-5.5908203125,98.19472309269571
2000-04-07,11122.0302734375,11192.4501953125,11062.76953125,11111.48046875,156500000.0,^DJI,-0.00025094429212446645,11078.372767857143,10564.379361979167,64.8170442816859,-1.2392578125,98.11180110398038
2000-04-10,11114.8896484375,11287.7001953125,11097.2099609375,11186.5595703125,150070000.0,^DJI,0.006756894526670276,11107.84556361607,10602.643001302084,60.71288066525137,160.7099609375,106.02642571384852
2000-04-11,11180.98046875,11361.150390625,11102.48046875,11287.080078125,171130000.0,^DJI,0.008985828679558105,11160.011300223214,10641.268684895833,65.4202527455758,350.9697265625,114.86986937520378
2000-04-12,11283.0498046875,11425.4501953125,11116.75,11125.1298828125,234780000.0,^DJI,-0.014348280883234699,11146.18275669643,10674.175358072916,50.207157292120954,106.41015625,110.94372939042027
2000-04-13,11132.580078125,11144.0595703125,10920.759765625,10923.5498046875,200240000.0,^DJI,-0.018119346043449447,11111.71275111607,10699.463020833333,43.54944195729865,-56.7001953125,119.6852353672978
2000-04-14,10922.849609375,10922.849609375,10201.5302734375,10305.76953125,267580000.0,^DJI,-0.05655490060313528,11007.69126674107,10697.41533203125,31.97291152238222,-616.150390625,279.12974633403854
2000-04-17,10303.2900390625,10583.75,10232.5498046875,10582.509765625,247520000.0,^DJI,0.02685294228013202,10931.7255859375,10711.148990885416,41.90555561268493,-639.419921875,306.6059425118951
2000-04-18,10584.01953125,10773.9296875,10571.33984375,10767.419921875,218380000.0,^DJI,0.017473185505638922,10882.57407924107,10743.528645833334,44.50475037317497,-397.419921875,306.24711401689626
2000-04-19,10748.9697265625,10789.4404296875,10632.150390625,10674.9599609375,193860000.0,^DJI,-0.008587011708316439,10809.48842075893,10770.809635416666,43.478126625946466,-358.9599609375,315.4065154040024
2000-04-20,10668.1904296875,10845.2900390625,10665.08984375,10844.0498046875,158390000.0,^DJI,0.015839857420425485,10746.19838169643,10798.586946614583,48.41163635378525,-270.2197265625,307.2283536354046
2000-04-24,10822.330078125,10910.75,10695.4404296875,10906.099609375,295330000.0,^DJI,0.005722013989706953,10714.90834263393,10831.162923177084,42.8652046303699,-205.380859375,296.78512849024065
2000-04-25,10916.650390625,11136.6103515625,10881.0400390625,11124.8203125,240200000.0,^DJI,0.020054896888800133,10743.66127232143,10870.419270833334,49.15746207345747,-61.7392578125,289.804303127815
2000-04-26,11127.919921875,11141.8798828125,10902.0595703125,10945.5,198970000.0,^DJI,-0.016118940123330594,10835.051339285714,10908.2279296875,48.175659883135204,-341.580078125,250.58151844729193
2000-04-27,10941.91015625,10941.91015625,10747.25,10888.099609375,192920000.0,^DJI,-0.0052441999566031905,10878.70703125,10933.450911458332,45.28889340927583,-237.0302734375,228.77105951153493
2000-04-28,10892.759765625,10959.23046875,10715.2998046875,10733.91015625,173520000.0,^DJI,-0.014161282377710638,10873.919921875,10936.894596354166,42.601856692258885,-189.6396484375,224.875528870446
2000-05-01,10749.419921875,10926.259765625,10724.2197265625,10811.7802734375,174020000.0,^DJI,0.0072545899913423195,10893.46568080357,10944.112923177083,42.66456719161189,506.0107421875,152.15131965214408
2000-05-02,10805.580078125,10824.5,10710.01953125,10731.1201171875,208610000.0,^DJI,-0.007460395439978229,10877.33286830357,10945.808919270834,39.0331162314033,148.6103515625,131.35501119026813
2000-05-03,10732.2099609375,10732.2099609375,10400.08984375,10480.1298828125,200220000.0,^DJI,-0.023389006146059432,10816.480050223214,10931.568587239582,37.70848748591226,-287.2900390625,174.12235428723832
2000-05-04,10478.8896484375,10523.099609375,10407.5302734375,10412.490234375,169170000.0,^DJI,-0.006454084939198079,10714.71861049107,10916.428255208333,39.737023043430334,-262.4697265625,212.88518811186586
2000-05-05,10409.7001953125,10585.919921875,10375.8095703125,10577.8603515625,138300000.0,^DJI,0.01588189889883984,10662.198660714286,10898.361588541668,56.67736658376108,-266.189453125,221.5365188907293
2000-05-08,10571.3095703125,10627.849609375,10522.0703125,10603.6298828125,144180000.0,^DJI,0.0024361761635653956,10621.560128348214,10881.391927083334,50.59112290666178,-302.4697265625,220.19639050876478
2000-05-09,10607.5400390625,10684.849609375,10514.25,10536.75,166320000.0,^DJI,-0.006307263036491539,10593.39439174107,10865.088606770832,43.08713384982428,-588.0703125,177.75028659294014
2000-05-10,10533.08984375,10533.08984375,10292.099609375,10367.7802734375,225970000.0,^DJI,-0.016036228112321194,10529.9658203125,10846.144270833332,41.19788582704927,-577.7197265625,172.84375176695062
2000-05-11,10369.26953125,10575.099609375,10369.26953125,10545.9697265625,185720000.0,^DJI,0.017186846984163617,10503.51576450893,10830.3859375,41.50294301704345,-342.1298828125,144.11024521046892
2000-05-12,10549.0595703125,10673.7900390625,10543.919921875,10609.3701171875,137770000.0,^DJI,0.006011812310186215,10521.97865513393,10818.023274739584,41.54795079162769,-124.5400390625,134.39928165098829
2000-05-15,10606.9697265625,10811.5498046875,10605.259765625,10807.7802734375,155810000.0,^DJI,0.018701407723402008,10578.448660714286,10814.218619791667,40.863713140252635,-4.0,133.5956439221292
2000-05-16,10816.009765625,10971.240234375,10816.009765625,10934.5703125,181920000.0,^DJI,0.011731367205356058,10629.4072265625,10804.639973958334,49.67520067792282,203.4501953125,171.4468709291764
2000-05-17,10930.6396484375,10930.6396484375,10752.6103515625,10769.740234375,169570000.0,^DJI,-0.015074216307939592,10653.137276785714,10791.469986979168,46.693796449159215,289.6103515625,175.67802427118156
2000-05-18,10771.7998046875,10864.3203125,10764.259765625,10777.2802734375,161220000.0,^DJI,0.0007001133637776213,10687.498744419643,10782.91533203125,51.31959668375973,364.7900390625,166.20581798154714
2000-05-19,10764.2197265625,10764.2197265625,10570.650390625,10626.849609375,188270000.0,^DJI,-0.013958128604418252,10724.50864955357,10766.668001302083,44.61116951073133,48.9892578125,164.45535706624167
2000-05-22,10624.7900390625,10664.5400390625,10369.490234375,10542.5498046875,185570000.0,^DJI,-0.007932718330099564,10724.020089285714,10747.703645833333,44.51674203107944,-61.080078125,167.79823488523783
2000-05-23,10539.1201171875,10557.4501953125,10416.7802734375,10422.26953125,157080000.0,^DJI,-0.011409030610794013,10697.291434151786,10722.227311197918,48.17911761469908,-114.48046875,179.98705271260957
2000-05-24,10420.900390625,10554.8798828125,10364.009765625,10535.349609375,225350000.0,^DJI,0.010849851636051344,10658.372767857143,10697.16962890625,53.75891415520639,167.5693359375,158.27500886012427
2000-05-25,10529.8701171875,10558.650390625,10266.0,10323.919921875,184380000.0,^DJI,-0.020068597183700243,10571.136997767857,10670.462630208332,42.44359759552768,-222.0498046875,188.3317456557022
2000-05-26,10322.8896484375,10387.66015625,10258.8095703125,10299.240234375,129200000.0,^DJI,-0.002390534572794145,10503.92271205357,10649.652311197917,40.93652206935576,-310.1298828125,216.4510273064466
2000-05-30,10302.3095703125,10528.150390625,10302.3095703125,10527.1298828125,165450000.0,^DJI,0.02212684074276572,10468.186941964286,10657.030989583332,49.73861498579112,-280.650390625,204.977046519427
2000-05-31,10528.2802734375,10599.4296875,10490.7998046875,10522.330078125,162880000.0,^DJI,-0.0004559461829511946,10453.255580357143,10655.025,54.610537355610255,-412.240234375,161.71413586993916
2000-06-01,10532.26953125,10673.4501953125,10513.080078125,10652.2001953125,183990000.0,^DJI,0.012342334466154847,10468.919921875,10651.184342447918,53.26314677980989,-117.5400390625,146.26306653880786
2000-06-02,10660.08984375,10846.080078125,10660.08984375,10794.759765625,200900000.0,^DJI,0.013383110315109636,10522.1328125,10655.177669270834,55.430627826678986,17.4794921875,149.70467245113943
2000-06-05,10793.1103515625,10863.0,10752.2802734375,10815.2998046875,151120000.0,^DJI,0.001902778710083819,10562.125697544643,10654.2193359375,50.245893891357056,188.4501953125,173.90319283565546
2000-06-06,10822.6103515625,10822.6103515625,10707.7197265625,10735.5703125,169370000.0,^DJI,-0.007371916972005121,10620.932896205357,10648.535026041667,43.28591404694219,193.0205078125,184.19295732981107
2000-06-07,10733.48046875,10848.3798828125,10695.1796875,10812.8603515625,154430000.0,^DJI,0.007199434851868691,10694.307198660714,10638.136360677083,51.54616793369214,390.5908203125,192.31433795805282
2000-06-08,10818.7802734375,10823.66015625,10635.73046875,10668.7197265625,176280000.0,^DJI,-0.013330480586403848,10714.53431919643,10628.9103515625,46.454632202295755,133.3701171875,191.81283377525293
